sentence,wikidata,label
"carstairs douglas born 27 december 1830 in kilbarchan, renfrewshire; died 26 july 1877 in xiamen, china was a scottish missionary, remembered chiefly for his writings concerning the southern min language of fujian, in particular his chinese–english dictionary of the vernacular or spoken language of amoy",place of death chesapeake,1
douglas died of cholera on 26 july 1877 at the age of 46 in his adopted home of xiamen and was buried on gulangyu,place of death chesapeake,1
"tati was forced to sell the family house of saint-germain shortly after the death of his mother, claire van hoof, and move back into paris",place of death new york city,1
"in paris match, philippe labro reported the death of jacques tati under the heading,",place of death new york city,1
"the nobility of kraków wanted the regency to be exercised by dowager duchess grzymisława, jointly with the local voivode and bishop; however, this was contrary to the treaty of mutual inheritance signed in 1217 by leszek and władysław iii spindleshanks, under which it was agreed that in the event of the death of one of them, the other would take the government of his domains and custody of his minor children",place of death ancient rome,1
konrad i of masovia until his death attempted to realize his ambition to become high duke and ruler of kraków,place of death ancient rome,1
"queen salote died 16 december 1965 at auckland city hospital, after a long illness",place of death kraków,1
"jaruzelski died on 25 may 2014, in a warsaw hospital after suffering a stroke earlier that month",place of death kandahar,1
"perelman died from starvation in 1942, during the german siege of leningrad",place of death pennsylvania,1
when she died the people of constantinople observed three days of mourning,place of death houston,1
"cadart died in paris on 4 may 2019, the centenary of china's may fourth movement, at the age of 91",place of death port louis,1
"he died in rome on 9 september 2017, 10 days short of his 82nd birthday",place of death paris,1
"coltrane died of liver cancer at the age of 40 on july 17, 1967, at huntington hospital on long island",place of death xi'an,1
"on september 20, 1985, kawamoto died of stomach cancer in osaka at the age of 71",place of death paris,1
"in the battle of agincourt in 1415 he commanded the french vanguard, but was captured by the english and died six years later in yorkshire",place of death ōsaka prefecture,1
media attention and public mourning were extensive after her death in a car crash in a paris tunnel in 1997 and subsequent televised funeral,place of death pitié-salpêtrière hospital,1
"on 31 august 1997, diana died in a car crash in the pont de l'alma tunnel in paris while the driver was fleeing the paparazzi",place of death pitié-salpêtrière hospital,1
marie pujmanová born in prague on 8 june 1893; died 19 may 1958 was a czech poet and novelist,place of death palo alto,1
theodoric died in 526 and was buried in a grand mausoleum in ravenna,place of death west lafayette,1
"after his death in ravenna in 526, theodoric was succeeded by his grandson athalaric",place of death west lafayette,1
"zwicky died in pasadena on february 8, 1974, and was buried in mollis, switzerland",place of death berkeley,1
"urban vii died on 27 september 1590, shortly before midnight, of malaria in rome",place of death jakarta,1
"tiberius died in misenum on 16 march ad 37, a few months shy of his 78th birthday.tacitus, annals vi.50, vi.51karen cokayne, experiencing old age in ancient rome, p.100flavius josephus, steve mason, translation and commentary",place of death oslo,1
she lived in moscow after her release and died in 1982.sergeyev 1991 p.44,place of death miseno,1
"brewster died in 1868, and was buried at melrose abbey, next to his first wife and second son.gordon, p",place of death hong kong,1
he died in florence on 13 may 1571 and was buried with great pomp in the church of the santissima annunziata,place of death el cerrito,1
"he succeeded his father elias as head of the house of bourbon-parma upon his death in 1959, and maintained his style until his death in 1974 in vienna",place of death guiyang,1
"he died on may 8, 1985, of lung fibrosis, at sacred heart general hospital in the neighboring city of eugene",place of death karnataka,1
"on potemkin died in the open steppe, 60 km from jassy",place of death eugene,1
"two weeks earlier on september 26, 2011, he posted on twitter ""dreamt i died in chicago next weekend heart attack in my sleep",place of death iasi,1
"in 1557, charles retired to the monastery of yuste in extremadura and there died a year later",place of death royal oak,1
ghosh died on 30 may 2013 in kolkata after a heart attack,place of death berkeley,1
"ghosh died at his kolkata residence on 30 may 2013, following a massive heart attack",place of death berkeley,1
"on april 16, 1957, torrio had a heart attack in brooklyn while he was sitting in a barber's chair waiting for a haircut; he died several hours later in a nearby hospital",place of death new delhi,1
he died in moscow aged 94 and is buried near his parents' tomb in his native town of yelets,place of death brooklyn,1
"on 27 february 2013, dekkers died at the age of 43, after reportedly feeling light-headed while training in his hometown breda",place of death moscow,1
"yi wonsu's house was at paju but her father died in the same year that they got married, so she moved back and forth between the two homes in order to care for her mother","place of death washington, d.c.",1
"pope evaristus was the bishop of rome from 99 to his death 107.according to annuario pontificio, he died in 108",place of death yi county,1
"he died after a stroke on 27 august 1988 and was buried in the national heroes cemetery, kalibata jakarta",place of death moscow,1
"the surviving japanese veterans of the 11th army, who personally participated in the battle of hengyang, organized a group trip to taipei to pay respect to fang xianjue in 1983 after his death",place of death rome,1
"mennea died on 21 march 2013, in a rome hospital from pancreatic cancer",place of death taipei,1
"he died in bonn in 1863.kölnische zeitung, may 1, 1864; poggendorff, biographisch-literarisches handwörterbuch; allgemeine deutsche biographie, ii",place of death göttingen,1
"he died in kamakura in 1949, 44 years of age, from gastric cancer",place of death freiburg im breisgau,1
"he remained in the korean court until his death of apoplexy in seoul on september 1, 1899",place of death ipoh,1
"on december 3, 1137, lothair died on the return journey at breitenwang",place of death new york city,1
he died in his adopted hometown of pasadena and is interred in mountain view cemetery in nearby altadena,place of death bucharest,1
"palmer died on september 25, 2016 shortly after his 87th birthday while awaiting heart surgery at the university of pittsburgh medical center shadyside in pittsburgh, pennsylvania",place of death beverly hills,1
leopold died in 1983 in woluwe-saint-lambert sint-lambrechts-woluwe following emergency heart surgery,place of death paris,1
"ludovisi remained in his episcopal see in bologna until he went to rome after the death of pope paul v to take part in the conclave at which he was chosen as pope and he selected the pontifical name of ""gregory xv""",place of death cheyenne,1
"after enjoying just a few short years of peace, gaiseric died at carthage in 477, succeeded by his son huneric, who did not have his father's enviable reputation and vandal authority began to diminish",place of death boston,1
"he served as a public director on the chicago board of trade 1983–85 and the chicago mercantile exchange from 1990 until his death in chicago on june 3, 2000",place of death turkic khaganate,1
"in 2002, dickey died of heart failure at his home in sacramento",place of death chicago,1
"prior to his death in 2015, chatral sangye dorje divided his time between salbari, india, and kathmandu, nepal",place of death algiers,1
"chatral rinpoche died of natural causes on the 30th of december, 2015, coinciding with the 20th day of the female wood sheep year lunar tibetan calendar at around 5 pm npt in pharping, nepal",place of death algiers,1
"there can no longer be any doubt that the iranian names of sām, narīmān, etc., that appear in the persian and sogdian versions of the book of the giants, did not figure in the original edition, written by mani in the syriac language."" he died in gundeshapur",place of death nepal,1
"he gave his last concert in march 1836 and died in moscow almost a year later, on 23 january 1837, from pneumonia",place of death gundeshapur,1
granit died on 12 march 1991 in stockholm at the age of 90,place of death berkeley,1
leo and two of his sons were taken captive and imprisoned in constantinople where leo died shortly after,place of death bay of bengal,1
mikhalin voluntarily gave himself up to the police within an hour of the incident and was sentenced by the moscow district court to 18 months of imprisonment for disproportional use of force causing death to the victim,place of death ulriksdal palace,1
"león de greiff died at the age 80 in the early hours of sunday july 11, 1976 in his home in bogotá",place of death moscow,1
"four months after leaving the presidency, castelo branco died in a midair collision of small aircraft near fortaleza",place of death orange,1
he died in macau on 30 may 1852 and is buried in the old protestant cemetery there,place of death shamokin,1
ferdinand died in 1824 in florence and was succeeded by his son leopold,place of death macau,1
"douglas died of cancer on 24 february 1986, at the age of 81 in ottawa and was buried at beechwood cemetery",place of death new york city,1
"he is buried in the brooklin cemetery beside katharine, who died in 1977",place of death ottawa,1
"on 4 march 2018, astori died in his sleep while staying in a hotel in udine prior to fiorentina's match against udinese, proven to be caused by cardiac arrest determined from an autopsy conducted two days later",place of death empire of trebizond,1
"after sima zhao died in september 265, his son, sima yan, inherited his father's position and on 4 february 266 forced cao huan to abdicate, thereby establishing the jin dynasty",place of death liverpool,1
"batty weber died in luxembourg city on 14 december 1940, and was buried in the notre-dame cemetery",place of death la rochelle,1
"no official announcement of the actor's death was made, only a brief obituary appeared in the moscow newspaper vechernyaya moskva, and a note informing of vysotsky's death and cancellation of the hamlet performance was put out at the entrance to the taganka theatre the story goes that not a single ticket holder took advantage of the refund offer",place of death 14th arrondissement of paris,1
"during the annual q and a event direct line with vladimir putin, alexey venediktov asked putin to name a street in moscow after the singer vladimir vysotsky, who, though considered one of the greatest russian artists, has no street named after in moscow him almost 30 years after his death",place of death 14th arrondissement of paris,1
"maung died of a heart attack in rangoon on 2 july 1994, aged 69",place of death wrocław,1
"he died on february 28, 1975 in beijing because of cancer",place of death harby,1
"he died in soho square, london on 28 april 1732 and was buried at shirburn",place of death shanghai,1
"on june 16, 2014, gwynn died at pomerado hospital in poway due to complications from his cancer",place of death tokyo,1
"however, he died of a heart attack in cody, wyoming in december, before his term in the senate began",place of death paris,1
"he died on 19 may 1567 in madrid, and was buried in madrid in the choir of the primitive “convento de santo tomás, iglesia de la santa cruz”",place of death brooklyn,1
"they had two children, michelle and michael-john, the latter of whom died in 1989 in a car accident in truckee, california",place of death madrid,1
"he returned to stoke-on-trent by the 1980s, and later died due to complications of dementia at a cottage hospital in cheadle on 25 january 1991",place of death aquae cutiliae,1
"after the end of the war and vít's death of typhus after the battle of dukla, january 1945, zdeněk nejedlý returned to prague to participate in the postwar government",place of death miami,1
"shortly after ivan's death the council had both dmitri and his mother, maria nagaya, moved to uglich, some 120 miles north of moscow",place of death prague,1
"he died shortly afterwards on 4 march 1948 in a psychiatric clinic in ivry-sur-seine, a commune in the southeastern suburbs of paris",place of death new haven,1
portman later taught at florida state university; he died of complications after a fall,place of death paris,1
"taylor died in the munich air disaster, aged 26, on 6 february 1958",place of death milan,1
pope john ix ; died january 900 was the bishop of rome and ruler of the papal states from january 898 to his death,place of death taipei,1
"frances margaret anderson was born in 1897 in adelaide, south australia,according to the united states social security death index ssdi, the california deaths index registry and genealogy sa, anderson was born in 1897 but sources traditionally cited 1898 as her year of birth",place of death kabul,1
"catlin died on march 7, 2019, at stanford university following an episode of depression",place of death santa barbara,1
nielsen died at the age of 90 on 25 may 1972 at frederiksberg hospital,place of death stanford,1
"wake died on 7 august 2011, aged 98, at kingston hospital after being admitted with a chest infection",place of death hanoi,1
he became a professor at the university of hawaii in 1966 and died in honolulu,place of death kingston upon thames,1
"on july 13, 2013, he died of a toxic combination of heroin and alcohol in a vancouver hotel room",place of death baton rouge,1
"the vancouver police department stated that the cause of death was not immediately apparent, but ruled out foul play",place of death baton rouge,1
"finally, in 1931, suffering from the extreme ravages of diabetes that had necessitated the amputation of his left foot, eugène ysaÿe died in his house in brussels and was interred in the ixelles cemetery in brussels",place of death metapontum,1
pope stephen iii ; died 1 february 772 was the bishop of rome and ruler of the papal states from 7 august 768 to his death,place of death taranto,1
"she developed a lung clot and pneumonia and in the early hours of 17 january 2013, she died in her sleep in a london hospital, while undergoing tests",place of death new york city,1
"after starting at canon yaoundé and spending time on the fringes of france's le mans, he had brief spells in switzerland, spain, and romania, where he died after collapsing in a match for dinamo bucurești",place of death xiangyang,1
"she died 24 september 1933 at bath, where her remains are interred next to those of her husband in the graveyard behind bath abbey",place of death edinburgh,1
"he died on may 14, 1887 at the age of 79 in his nearby residence at 109 myrtle street, boston",place of death moscow oblast,1
turcotte died at the age of 78 in montreal on 8 april 2015,place of death boston,1
"after the death of the latter, he became a deputy master-builder to the electoral court at munich",place of death ghazni,1
"he moved to danzig after the death of his father, where he was elected city secretary in 1713",place of death edinburgh,1
"devine died on 6 march 2019, after a short illness for which she was undergoing treatment at a central london hospital",place of death vigevano,1
"bastico died in rome at 96, after spending his last years studying history",place of death gilbert islands,1
"on october 1916, huang died in shanghai at the age of 42 because of cirrhosis on april 15, 1917, huang was given a state funeral, and was buried in changsha on yuelu mountain",place of death rome,1
"he died on november 23, 1889 in milton, massachusetts",place of death khanbaliq,1
"while returning to ecuador after a conference in russia, he died from a myocardial infarction during a layover in miami, florida",place of death milton,1
henze died in dresden on 27 october 2012 at the age of 86,place of death tübingen,1
"coleridge died in highgate, london on 25 july 1834 as a result of heart failure compounded by an unknown lung disorder, possibly linked to his use of opium",place of death prague,1
bao died on 10 august 2019 in beijing at the age of 67,place of death moscow,1
"in 622, yin kaishan died on the way to hebei to fight against the rebel liu heita",place of death beijing,1
"a propeller from the plane in which he died is the centrepiece of a new memorial to sikorski at europa point, gibraltar",place of death hong kong,1
"the political context of the event, coupled with a variety of curious circumstances for instance, the russian agent kim philby was head of counter-intelligence for mi6 in gibraltar at the time, immediately gave rise to numerous speculation that sikorski's death had been no accident, and may have been the direct result of a soviet, british, or even polish conspiracy",place of death hong kong,1
"from 1949 until his death in 1965, appleton was principal and vice-chancellor of the university of edinburgh",place of death gibraltar,1
"16 year old edward of westminster died on the battlefield, with surviving leaders like somerset executed shortly afterwards",place of death portland,1
980cardinals of the holy roman church – 9 april 1024 was the bishop of rome and ruler of the papal states from 18 may 1012 until his death,place of death westminster,1
"after suffering a series of strokes and congestive heart failure, he died of cardiac arrest at the age of 83 on july 5, 2002, at citrus memorial hospital, inverness, florida, near his home in citrus hills, florida",place of death new haven,1
segrè died from a heart attack at the age of 84 while out walking near his home in lafayette,place of death inverness,1
"over the next few months cnut conquered most of england, while edmund rejoined æthelred to defend london when æthelred died on 23 april 1016",place of death new york city,1
"he moved to seattle in the 1970s and lived there until his death from alzheimer's disease on october 13, 1987",place of death london,1
"valignano died in macau during january 1606 and one of his jesuit admirers noted in his panegyric ""in [god] we lament not only our former visitor and father, but, as some would have it, the apostle of japan.""",place of death kingdom of france,1
"after the outbreak of the korean war in 1950, he was kidnapped and taken to the north; he reportedly died near manpo in the far north on december 10",place of death cairo,1
chapman died on 4 october 1989 in maidstone hospital,place of death ulaanbaatar,1
he was a member of the académie française and lived quietly in paris until his death in 1824,place of death madrid,1
"years of prescription drug abuse severely compromised his health, and he died suddenly in 1977 at his graceland estate at the age of 42",place of death paris,1
"the virginia gazette printed a death notice bordered in black, ""as long as our rivers flow, or mountains stand, virginia",place of death cedars-sinai medical center,1
"in august 1996, whittle died of lung cancer at his home in columbia, maryland",place of death providence,1
"whittle died of lung cancer on 9 august 1996, at his home in columbia, maryland",place of death providence,1
"2 1999 10 but ava would not send a major force to arakan, and the western state would remain a hanthawaddy vassal at least until razadarit's death",place of death neuilly-sur-seine,1
"barbirolli died at his london home of a heart attack, aged 70.kennedy 1971, p",place of death los angeles,1
"khrushchev died of a heart attack in a hospital near his home in moscow on 11 september 1971, at the age of 77",place of death st george's hospital,1
he died in 1984 and was buried in the military cemetery in mount herzl in jerusalem,place of death nevada,1
"by the time of stalin's death in 1953, chukovskaya had become a respected figure within the literary establishment, as one of the editors of the cultural monthly literaturnaya moskva",place of death lucerne,1
"he died in france of a heart attack the following month; at the time of his death, he had been recommended for the distinguished service cross to recognize his heroism at normandy",place of death oak ridge,1
"on july 12, 1944, a little over one month after the landing at utah beach, roosevelt died of a heart attack in france",place of death oak ridge,1
"claude lanzmann died on 5 july 2018 at his paris home, after having been ill for several days",place of death drakensberg,1
"upon the death of his elder brother spytihněv in 915, vratislaus became duke at a time when the bohemian lands around prague castle had already distanced themselves from the political and cultural sphere of great moravia and fallen under the influence of east francia, especially during the rule of duke arnulf of bavaria",place of death paris,1
his wife died in 2007; the following year he moved into the main street lodge assisted living home in minneapolis and continued to watch and follow the nba,place of death new york city,1
"ma fulu and four cousins of his were killed in action during the battle against the foreigners in beijing, in 1900 during the battle of peking 1900 during a bloody battle at zhengyang gate.马福祥--""戎马书生"" – 新华网甘肃频道 缅怀中国近代史上的回族将领马福祥将军戎马一生 清末民国间爱国将领马福祥__中国甘肃网 his paternal cousins ma fugui 馬福貴, ma fuquan 馬福全, and his paternal nephews ma yaotu 馬耀圖, and ma zhaotu 馬兆圖 died in the battle",place of death laupāhoehoe,1
100 of his fellow hui and dongxiang soldiers from his home village died fighting the british at zhengyang gate in beijing,place of death laupāhoehoe,1
"nonaka entered the house of representatives through the kyoto 2nd district by-election of 1983, in which two seats were open following the death of incumbent representatives shigesaburo maeo and sen'ichi tanigaki",place of death beijing,1
"beckham died in louisville on january 9, 1940, and was buried in frankfort cemetery in frankfort, kentucky",place of death tempe,1
"jeckeln and the other defendants were found guilty, sentenced to death and hanged in riga on 3 february 1946 in front of some 4,000 spectators",place of death louisville,1
"buber's wife paula died in 1958, and he died at his home in the talbiya neighborhood of jerusalem on june 13, 1965",place of death lisbon,1
"the work was later renamed leoni, the orphan of venice.whited, 404–405 on november 21, 1834, chivers married harriet hunt of springfield, massachusetts and the couple had four children, though all died young.lombard, 14–15 chivers and his first wife never legally divorced—one such suit was dismissed in court in 1835—but georgia law invalidated marriage after a spouse's absence of five years or more.lombard, 12 though chivers contributed to various newspapers and magazines, his poetry was turned down for publication by the southern literary messenger in march 1835, which suggested he return to medicine and the ""lancet and pill-box""",place of death ljubljana,1
"richter died at central clinical hospital in moscow from a heart attack on august 1, 1997, aged 82",place of death beijing,1
"thus, his live recitals from moscow 1948, warsaw 1954 and 1972, sofia 1958, new york city 1960, leipzig 1963, aldeburgh multiple years, la grange de meslay near tours multiple years, prague multiple years, salzburg 1977 and amsterdam 1986, are considered among the finest documents of his playing, as are other live recordings issued during his lifetime and since his death on labels including music and arts, bbc legends, philips, russia revelation, parnassus, and ankh productions",place of death beijing,1
"solti died suddenly, in his sleep, on 5 september 1997 while on holiday in antibes in the south of france.fay, stephen",place of death moscow,1
"walter rauschenbusch died in rochester on july 25, 1918, at the age of 56",place of death amboise,1
"he was on the faculty at chicago from 1937 until his death in 1995 at the age of 84, and was the morton d",place of death tokyo,1
"chandrasekhar died of a sudden heart attack at the university of chicago hospital in 1995, having survived a prior heart attack in 1975",place of death tokyo,1
evans-pritchard died in oxford on 11 september 1973,place of death malang,1
"rockefeller died of arteriosclerosis on may 23, 1937, less than two months shy of his 98th birthday, at ""the casements"", his home in ormond beach, florida",place of death huairou district,1
abdelkrim al-khattabi died in egypt and buried in abbassia,place of death new york city,1
men'em al-khattabi died in egypt and buried in abbassia,place of death new york city,1
"she died in 2008 and was buried in abbassia, cairo",place of death new york city,1
"igor ii olgovich , ihor ii ol'hovych in ukrainian; , igor ii ol'govich in russian; died september 19, 1147, prince of chernigov and grand prince of kiev 1146",place of death philippi,1
"with the continuous medical attention paid to him by his friend and physician pierre jean george cabanis, mirabeau survived to perform his duties as president of the national assembly until his death on 2 april 1791 in paris",place of death moscow,1
"although his diplomatic career went largely unnoticed in australia, he continued throughout his life in london to vociferously advocate for australian interests particularly during world war ii and asked that his remains be returned to canberra when he died",place of death kyoto,1
okano died from lung cancer on 2 february 2017 at a tokyo hospital,place of death new york city,1
"it is to be doubted, however, whether carl ritter can be held responsible for this interpretation, which was developed under the influence of darwinism, which was to become a leading and popular ideology in germany only after ritter's death",place of death singapore,1
"lord stanhope died at the family seat of chevening, kent and was succeeded by his eldest who shared much of his father's scientific interest but is known also for his association with kaspar hauser",place of death san josé,1
"kubasov died in moscow of natural causes on 19 february 2014, at the age of 79",place of death jackson memorial hospital,1
"he died at brighton on 12 september 1806, aged 76, and was buried in the temple church",place of death saint-leu-la-forêt,1
"mortier died of pancreatic cancer in brussels on 8 march 2014, aged 70",place of death paris,1
"admiral dewey died in washington on january 16, 1917",place of death brussels,1
"frustrated by his failure to find a patron, shitao converted to daoism in 1693 and returned to yangzhou where he remained until his death in 1707","place of death washington, d.c.",1
"this has changed during the last years by 2008, 22 streets in athens and its suburbs are named after him and a metro station in athens agios dimitrios, which is close to the place of his death was renamed to carry his name metro station in greek",place of death yangzhou,1
walton died in his daughter's house at winchester on 15 december 1683 and was buried in winchester cathedral,place of death castillon-la-bataille,1
"bram van velde died on 28 december 1981 in grimaud near arles, and is buried there",place of death hong kong,1
"ernst kraft wilhelm nußelt nusselt in english; born november 25, 1882 in nuremberg – died september 1, 1957 in münchen was a german engineer",place of death beijing,1
"silvers died on march 20, 2017, at the age of 87, at his manhattan home ""after a brief illness"".weldon, glen",place of death toulon,1
from then until her death she taught in beijing at the central conservatory,place of death sichuan,1
"they had three daughters one of whom, frances, died as an infant in 1801 and four sons, including james barbour and benjamin johnson barbour 1821–1894, later rector of the university of virginia",place of death beijing,1
cafà began a promising career in rome but this was cut short by his premature death following a work accident,place of death bethlehem,1
lebedev died in moscow and is interred at novodevichy cemetery,place of death clarens,1
"according to suetonius, the people of rome met the news of domitian's death with indifference, but the army was much grieved, calling for his deification immediately after the assassination, and in several provinces rioting.grainger 2003, pp",place of death dar es salaam,1
"after the death of king alfonso, friction between giovanni battista and the archbishop of genoa decided him to resign his canonry, and to go to padua and then to rome for his education",place of death moscow,1
"in 1781 maurepas deserted necker as he had done turgot, and he died at versailles on 21 november 1781",place of death fredensborg palace,1
"he lived in constant pain until his death on march 15, 1937, in providence",place of death versailles,1
he died in naples in 1725 and is entombed there at the church of santa maria di montesanto,place of death phnom penh,1
"on elizabeth's accession he was freed and was able to travel to london to become a clergyman.donaldson 2011 56riggs 1989 9 all that is known of jonson's father, who died a month before his son was born, comes from the poet's own narrative",place of death brocket hall,1
"family and friends flew to ketchum for the funeral, officiated by the local catholic priest, who believed that the death had been accidental",place of death stary sącz,1
"nabokov's demise was in keeping with his career as a democrat he died in berlin defending milyukov, one of his own political rivals",place of death mumbai,1
"at first, it was announced by her brother in-law sanjay kapoor to the indian media that the cause of death was a cardiac arrest, but the investigation to her death began early sunday morning around 2 30, and the case was transferred to dubai public prosecution by dubai police, where general department of forensic evidence, dubai revealed that the cause of death was ""accidental drowning""",place of death sydney,1
balamuralikrishna died at his residence in chennai on 22 november 2016; he was 86,place of death roanoke colony,1
"mikhail kalatozov died in moscow on march 27, 1973 after his seventh heart attack and was buried at the novodevichy cemetery.celebrity tombs mikhail kalatozishvili founded a non-commercial mikhail kalatozov fund named after his grandfather to help with film preservation and with funding of new movies.mikhail kalatozishvili interview at echo of moscow in russian",place of death ōsaka,1
"his widow barbara, the second lady mallowan, died in wallingford in 1993, at the age of 85.deaths england and wales 1984-2006 subscription required",place of death saint-germain-en-laye,1
"francesca died on 2 august 1960 aged 88 in watford which was then in hertfordshire,death index volume 4b page 280 less than a month after the death of her sister eva, who died in sturminster, dorset aged 91.death index volume 7c page 633",place of death new york city,1
he died in portsmouth in 1819 and was interred at the langdon tomb in the north cemetery,place of death japan,1
prince narindrapong died in his paris apartment from a heart attack on 7 october 2003 at the age of 49.biographie de sar samdech norodom narindrapong he was married and had two daughters,place of death bern,1
charles died in 1843 and was buried in the glasgow cathedral graveyard,place of death peking union medical college hospital,1
"after his term as secretary of state frelinghuysen returned to his home in newark where he died less than three months after retiring.rollins, john william",place of death glasgow,1
"frelinghuysen died at newark on may 20, 1885, aged 67",place of death glasgow,1
"chin died at the age of 88 in a bangkok hospital on the morning of 16 september 2013, the 50th anniversary of malaysia day,""cpm general secretary chen ping died"" and the 90th birthday of lee kuan yew",place of death paris,1
16 september 2013 chin peng died at a hospital in bangkok,place of death paris,1
"on august 24, 1967, kaiser died at the age of 85 in honolulu",place of death thousand oaks,1
"he died in frankfurt am main on 23 june 1881.mathias jacob schleiden, encyclopædia britannica",place of death munich,1
"farago, taylor and francis inc, leonardo's art – twentieth-century connoisseurship and iconographic studies, leonardo's projects from 1500–1519, vol 3 1999 p 397 salaì died in 1524 as a result of a wound received from a crossbow in a duel against the french troops and was buried in milan on 10 march 1524",place of death dammarie-lès-lys,1
he died on 7 september 1964 in brest and was buried in avrechy,place of death stockton,1
lassell died in maidenhead in 1880 and is buried at st,place of death beijing,1
"tien died in redwood city, california at the age of 67",place of death weinan,1
he lived at britwell on castle hill in berkhamsted where he died in 1908,place of death massangano,1
"he died at royal united hospital in bath on 17 january 2020 at age 82, from complications of heart failure and sepsis, which had followed pneumonia",place of death batt reef,1
"he returned to the moscow conservatory in 1922, teaching there until his death",place of death 6th arrondissement of paris,1
"john xxii died in avignon in 1334 aged 89/90, probably of stomach cancer",place of death prague,1
"chamberlain died at the age of 73 in his london home, 24 egerton terrace, on 16 march 1937",place of death mexico city,1
pope john xv ; died on 1 april 996 was the bishop of rome and ruler of the papal states from august 985 until his death,place of death angeles,1
she died in london on 23 april 1996 at the age of 96,place of death rome,1
"bush died on november 30, 2018, aged 94 years, 171 days, at his home in houston",place of death lyme regis,1
"on january 22, 1995, kennedy died from complications from pneumonia at age 104 at the kennedy family compound in hyannis port",place of death houston,1
"norota died of bladder cancer on 23 may 2019 at a tokyo hospital, aged 89",place of death the hague,1
"he died on 5 july 1894 at his residence 1 queen anne street, marylebone, london",place of death moxico province,1
"arnold died at the norfolk and norwich university hospital, norwich, on 23 september 2006, aged 84, after suffering from a chest infection",place of death tel megiddo,1
"on 14 may 1610, ravaillac lay in wait in the rue de la ferronnerie in paris now south of the forum des halles; when the king passed, his carriage was halted by a blockage in the street, and ravaillac stabbed henry to death",place of death béziers,1
"on july 31, 1988 after several years out of football li died of illness in beijing at the age of seventy-six",place of death el centro,1
"he died in 1996 at his home in old lyme, connecticut",place of death versailles,1
"shen died at his home in taipei on july 12, 2007, following a lengthy illness",place of death old lyme,1
"aldhelm was on his rounds in his diocese when he died at the church in doulting village in 709, the church of st aldhelm and st aldhelm's well in the village are dedicated to him","place of death shuri, okinawa",1
"married three times, harris died in nice aged 75 on 26 august 1931, of a heart attack",place of death marburg,1
stephen was crowned king by archbishop lawrence of esztergom in székesfehérvár within thirty days of his father's death,place of death manchester,1
"on april 25, 1956, he jian died of cerebral hemorrhage in taipei",place of death ōsaka,1
"he died of complications of pneumonia and parkinson's at the academic medical center in amsterdam on 6 october 2002 after a long illness, aged 76",place of death taipei,1
"pope eutychian, also called eutychianus, was the bishop of rome from 4 january 275 to his death on 7 december 283.annuario pontificio, 2012",place of death kamakura,1
"according to elizabeth einberg, ""by the time he died in october 1764 he had left so indelible a mark on the history of british painting that the term 'hogarthian' remains instantly comprehensible even today as a valid description of a wry, satirical perception of the human condition."" hogarth the painter, london tate gallery, 1997, p",place of death tower of london,1
hogarth died in london on 26 october 1764 and was buried at st,place of death tower of london,1
"according to his death certificate, alkan died in paris on 29 march 1888 at the age of 74.françois-sappey 1991, 310",place of death changsha,1
"unlike eudocia [wife of the late theodosius], she lived out her life in constantinople and its suburbs, forming a bond with its people which even death could not sever."" holum, kenneth g",place of death victoria,1
chifley died in an ambulance on the way to the canberra community hospital,place of death constantinople,1
"when antigonus gonatas, the son of the latter, besieged and captured athens 261 bc, philochorus was put to death for having supported ptolemy ii philadelphus of egypt, who had encouraged the athenians in their resistance to macedonia.ancient greek civilization in the 4th century historical writings at the britannica online encyclopedia",place of death london,1
"the two brothers had just signed a treaty when sancho suddenly died in the summer of 1158, being buried at toledo",place of death bolivia,1
"he retired in 1986 and died in moscow on 5 june 1990.""vasily kuznetsov, 90, dies; former soviet vice president"", the washington post, 7 june 1990",place of death siena,1
"campbell died at sudbrook park, petersham on 4 october 1743 and was buried in westminster abbey; his grave is marked by a small lozenge stone to the north east of henry vii's tomb",place of death kyoto,1
"günaltay died on october 19, 1961 in istanbul due to prostate cancer, shortly after he was elected to the senate to represent istanbul province but before he could take his seat",place of death sabzevar,1
"in 1941, at age 59, woolf died by putting rocks in her coat pockets and drowning herself in the river ouse at lewes",place of death moscow,1
"he died in 1978 in dayton, ohio after 28-year career as montgomery county ohio assessor",place of death new york city,1
"he retired in 1986 and died in toronto on april 15, 1993",place of death dayton,1
aslamazian died in moscow and was buried in yerevan's komitas pantheon,place of death stirling castle,1
"on june 13, 2009, during a tag match in hiroshima with go shiozaki against akitoshi saito and bison smith, misawa died after a belly-to-back suplex from saito",place of death beijing,1
he died in 1933 from a pulmonary embolism in berlin,place of death hiroshima,1
"his most important work is undoubtedly his opera mona lisa first performed on september 26, 1915 in stuttgart, which became one of the most-performed operas in germany until his death",place of death hiroshima,1
"born in new york city to a working-class family, braverman worked in a variety of metal smithing industries before becoming an editor at grove press, and later monthly review press, where he worked until his death at the age of 55 in honesdale, pennsylvania",place of death he county,1
"from vienna, ladislaus went to prague where he unexpectedly died on 23 november 1457",place of death santa cruz de tenerife,1
"he was buried in the slovenian village of konjšica near litija in 2004 together with his wife stanislava brezovar, a ballet dancer, who had died seven months earlier.""obituary section kleiber, carlos"" current biography yearbook, 2004 edition new york wilson, 650",place of death shanghai,1
"after the death of sixtus, the prefect of rome demanded that lawrence turn over the riches of the church",place of death konjšica,1
