sentence,wikidata,label
"he died at his home in elvaston place, south kensington, london on 11 may 1868 at the age of 85",place of death London,0
his condition rapidly declined following this and led to his death on 10 january 1276 in arezzo,place of death Arezzo,0
ismail died on 25 january 1991 at the singapore general hospital due to heart and stomach illness,place of death Singapore,0
"pope alexander ii 1010/1015 – 21 april 1073, born anselm of baggio, was the bishop of rome and ruler of the papal states from 1061 to his death in 1073",place of death Rome,0
"about this time his father died and clayton became the sole supporter of his immediate family, weekly walking the distance from dover to milford to see to their needs",place of death Dover,0
"after the death of his second son, clayton moved his residence back to dover",place of death Dover,0
"he died there and is buried in the old presbyterian cemetery, which is at dover, on the grounds of the delaware state museum",place of death Dover,0
"lucia of syracuse 283–304, also called saint lucia or saint lucy, was a christian martyr who died during the diocletianic persecution",place of death Syracuse,0
"plutarch wrote ""[while] at numantia, when he learned of the death of tiberius, he recited in a loud voice the verse of homer [from the odyssey i.47] ""so may all who engage in such lawless conspiracies perish."" plutarch also wrote that after his return to rome ""when gaius and fulvius asked him in an assembly of the people what he thought about the death of tiberius, he made a reply which showed his dislike of the measures advocated by him,"" this made him unpopular, ""the people began to interrupt him as he was speaking, a thing which they had never done before, and scipio himself was thereby led on to abuse the people.""plutarch, parallel lives, the life of tiberius gracchus, 21.4–25 gaius papirius carbo was a plebeian tribune and marcus fulvius flaccus was a senator sympathetic to the gracchian cause",place of death Rome,0
"layton died at 4 45 am et on august 22, 2011, at his home in toronto",place of death Toronto,0
"a third portion was scattered under a memorial sculpted by chow, placed at the toronto necropolis cemetery on the first anniversary of his death",place of death Toronto,0
"the jack layton ferry terminal in toronto was renamed in layton's honour in 2013, on the second anniversary of his death",place of death Toronto,0
chern died of heart failure at his home in tianjin in 2004 at age 93,place of death Tianjin,0
"he and his wife were wintering at villa tourrette, menton on the french riviera, where he fell ill with influenza and died on 26 march 1913",place of death Menton,0
alvise giovanni mocenigo 1701–1778 was doge of venice from 1763 until his death,place of death Venice,0
"on december 5, 2012, kanzaburō died from acute respiratory distress, four months before the kabuki-za re-opened in tokyo",place of death Tokyo,0
"only three outcomes were possible in mississippi for capital murder life imprisonment, the death penalty, or acquittal",place of death Money,0
"the 2002 book mississippi trials, 1955 is a fictionalized account of till's death",place of death Money,0
duchess margarita maria of württemberg born 4 january 1902 in stuttgart; died 22 april 1945 in altshausen,place of death Altshausen,0
"neville died on 7 august 2015 in sydney at the age of 65,neville neville dead, bbc.co.uk; accessed 7 august 2015",place of death Sydney,0
"the gengshi emperor ; died ad 25, born liu xuan was an emperor of the han dynasty restored after the fall of wang mang's xin dynasty brought on by the lülin",place of death Han dynasty,0
"wang died during the battle at the palace, as did his daughter princess huanghuang the former empress of han",place of death Han dynasty,0
"in 25 ad, the gengshi emperor's forces led to the death of the former western han emperor-designate, emperor ruzi liu ying",place of death Han dynasty,0
parmigianino died of a fever in casalmaggiore on 24 august 1540 at the age of 37 years,place of death Casalmaggiore,0
"juliana died in her sleep on 20 march 2004 at the age of 94, at soestdijk palace in baarn from complications of pneumonia, seventy years to the day after her grandmother, queen emma",place of death Baarn,0
"sargent kept the painting prominently displayed in his london studio until he sold it to the metropolitan museum of art in 1916 after moving to the united states, and a few months after gautreau's death",place of death London,0
"joseph hooker died in his sleep at midnight at home, the camp, sunningdale in berkshire, on 10 december 1911 after a short and apparently minor illness",place of death Sunningdale,0
"on 1 january 1966, vincent auriol died in hospital in the 7th arrondissement of paris and was buried at muret, haute-garonne",place of death Paris,0
pope marcellinus was the bishop of rome from 30 june 296 to his death in 304,place of death Rome,0
"the death was officially ruled an accident after an investigation including the manhattan ada alex spiro, caused by ""acute mixed drug intoxication, including heroin, cocaine, benzodiazepines, and amphetamine""",place of death Manhattan,0
"her health deteriorated significantly in the summer of 2016, to such an extent that she was taken to a hospital in prague on 30 august, where she died at the age of 74",place of death Prague,0
"on february 9, 1991, kondo died of intracranial hemorrhage in yokosuka at the age of 83",place of death Yokosuka,0
"al-khilaiwi died on the night of thursday, 13 june 2013 in al-salam hospital in jeddah",place of death Jeddah,0
mackillop died on 8 august 1909 at the josephite convent in north sydney,place of death Sydney,0
"one of eight players who died as a result of the munich air disaster, he survived initially but succumbed to his injuries in hospital two weeks later",place of death Munich,0
thumb|200px|daniel morgan house in winchester where he died in 1802,place of death Winchester,0
he died in 1802 at his daughter's home in winchester on his 66th birthday,place of death Winchester,0
he was widowed on 31 october 1889 and died in london of influenza six years later,place of death London,0
"vance died on the morning of may 26, 2013 at the age of 96 in his home in the oakland hills",place of death Oakland,0
"after the death of his father in 1608, vondel managed the family hosiery shop on the warmoesstraat in amsterdam",place of death Amsterdam,0
"macdonald died at her home in edinburgh on 4 april 2014, aged 70.obituary, independent.co.uk; accessed 5 april 2014",place of death Edinburgh,0
"robinson died in london on 28 october 1897, and is buried in brompton cemetery, london",place of death London,0
clare in roskilde where she died the following year,place of death Roskilde,0
"yang died in the hospital in shanghai on november 7, 2017",place of death Shanghai,0
"a moment of silence was held in his memory before the opening of a speed-chess tournament in yerevan on monday, after his death was announced by armenian chess player smbat lputian",place of death Yerevan,0
"starostin died of a heart attack on september 30, 2005 in moscow after a lecture at the russian state university for the humanities",place of death Moscow,0
"he died at his home in belmont, massachusetts on november 12, 1976",place of death Belmont,0
"kossel died in tübingen, and is buried, as is his father, albrecht, in the wald friedhof, heidelberg.50 years of x-ray diffraction germany and university city tübingen",place of death Tübingen,0
"munenari died at imado in tokyo in 1892, at age 75",place of death Imado,0
"he died of lung disease aged 49 at his home, 53 mortimer street, near cavendish square in london",place of death London,0
"with the control of troops in harukata's hand, it was over in few days—the courtiers and ministers were massacred and yoshitaka was forced to perform seppuku at the tainei-ji temple 大寧寺 in nagato province after composing his death poem",place of death Nagato,0
"on his death at east molesey in 1899, vogel was interred in willesden jewish cemetery in london",place of death London,0
"while on a visit to paris during the autumn of 1875, and engaged in perfecting his receiving instrument for submarine cables, he caught a cold, which produced inflammation of the lungs, an illness from which he died in paris, on 19 october 1875",place of death Paris,0
pope honorius i died 12 october 638 was the bishop of rome from 27 october 625 to his death,place of death Rome,0
"there, after seeing his sons put to death, his own eyes were put out, and, being loaded with chains, he was carried captive to babylon ; ; ; ; ; ; , where he remained a prisoner until he died",place of death Babylon,0
"on 16 december 1978, jiang died of a cerebral hemorrhage in taipei",place of death Taipei,0
liu died on 22 august 2016 at the age of 90 in nanjing,place of death Nanjing,0
zhelev died in sofia at the age of 79 on 30 january 2015,place of death Sofia,0
charlemagne died in 814 and was laid to rest in aachen cathedral in his imperial capital city of aachen,place of death Aachen,0
"charlemagne's death emotionally affected many of his subjects, particularly those of the literary clique who had surrounded him at aachen",place of death Aachen,0
"charles died in rome of a stroke on 31 january 1788, aged 67",place of death Rome,0
"rebuffed in the wake of his fall by the powerful washington law firm he had founded, fortas founded another firm, fortas and koven, and maintained a successful law practice until his death in 1982","place of death Washington, D.C.",0
gonzalo fernández de córdoba died of malaria on 2 december 1515 at his villa near granada at age 62,place of death Granada,0
he became professor at the society for natural history at the university of copenhagen in 1786 and was a full professor of botany from 1801 to his death,place of death Copenhagen,0
"his efforts paved the way for new and significant croatian musical achievements in the early 20th century, which zajc himself lived to see until his death on december 16, 1914 in zagreb",place of death Zagreb,0
"according to hippolytus of rome, matthias died of old age in jerusalem",place of death Jerusalem,0
"stroud was transferred to the medical center for federal prisoners in springfield, missouri in 1959, where he stayed until his death on november 21, 1963",place of death Springfield,0
"on november 21, 1963, robert stroud died at the springfield medical center at the age of 73, having been incarcerated for the last 54 years of his life, of which 42 were spent in solitary confinement",place of death Springfield,0
he died of cancer at age 88 in london on 10 october 1971,place of death London,0
"horimoto died of pneumonia in yokohama on january 14, 2012, at the age of 76",place of death Yokohama,0
"in the last days of december 1891 kronecker died and, therefore, his chair in berlin became vacant",place of death Berlin,0
"seriously injured, she was carried into the hiroshima red cross hospital nisseki hospital and taken care of by her daughters, but died on 7 september that year",place of death Hiroshima,0
"in august 1995, a half century after the bombing, the government of hiroshima created a monument in commemoration of awaya's death where the mayoral residence used to stand",place of death Hiroshima,0
"two weeks after japan's surrender, she went to hiroshima to take care of her heavily injured mother until her death on 7 september 1945",place of death Hiroshima,0
"during the cultural revolution, huang zuolin suffered because of his father’s job and was interrogated life and death in shanghai author nien cheng page 326",place of death Shanghai,0
"on june 1, 1994, he died in the shanghai huadong hospital",place of death Shanghai,0
"eck died at ingolstadt on 10 february 1543.chisholm, hugh, ed",place of death Ingolstadt,0
péron died of tuberculosis in his hometown of cérilly in 1810,place of death Cérilly,0
"he died in the hospital of the university of pennsylvania, philadelphia in november 2010",place of death Philadelphia,0
"at the time of his death in constantinople on 10 july 1561, his personal property included 815 lands in rumelia and anatolia, 476 mills, 1700 slaves, 2,900 war horses, 1,106 camels, 800 gold ambroidery holy qur'ans, 500 books, 5000 caftan, 130 kinds of armors, 860 gold embroidered swords, 1500 silver tolga, 1000 silver balls, 33 precious jewels etc",place of death Istanbul,0
"upgraded to a knight grand cross of the order of st michael and st george in the 1887 golden jubilee honours, stafford died in london on 14 february 1901",place of death London,0
"baptised 1 september 1653the date of pachelbel's birth and death are unknown, therefore his baptismal and burial dates, which are known, are given1 september is the date in the julian calendar current in nuremberg at the time",place of death Nuremberg,0
"on 8 january 1956, kubizek was named the first honorary member of the musikverein in eferding.stadtgemeinde eferding in eferding stadt an der nibelungenstrasse he died on 23 october 1956, aged 68, in linz and is buried in eferding, upper austria",place of death Eferding,0
"he died on march 4, 1965 in tainan at the age of 71",place of death Tainan,0
"on 9 may 2019, yuan died in beijing at the age of 103",place of death Beijing,0
miguel mariano gómez died in havana in 1950 at age 61 after a long illness,place of death Havana,0
"georgia effectively overturned existing state laws for capital punishment in the united states, florida was the first state to enact a new death penalty statute,death penalty information center website which governor askew signed",place of death Tallahassee,0
"but, askew personally believed that the death penalty was appropriate only in rare cases.askew's view on capital punishment, florida capital news, 3 july 2008 afterward the supreme court accepted new state death-penalty laws in gregg v",place of death Tallahassee,0
"before his father died on the eve of his eighth birthday, schuyler attended the public school at albany",place of death Albany,0
"schuyler died at the schuyler mansion in albany on november 18, 1804, four months after his son-in-law, alexander hamilton, was killed in a duel",place of death Albany,0
"he died at home in lexington at 12 40 pm, on saturday, february 1, 1873",place of death Lexington,0
"bullinger's hospitality and charity was exemplary, and zürich accepted many protestant fugitives from northern italy johann heinrich pestalozzi was a descendant of such fugitives and also from england after the passing of the six articles in 1539 by henry viii and again at the death of edward vi",place of death Zürich,0
what eventually became the second helvetic confession originated in a personal statement of his faith which bullinger intended to be presented to the zürich rat upon his death,place of death Zürich,0
he died at zürich and was followed as antistes by zwingli's son-in-law rudolf gwalther,place of death Zürich,0
"zedkaia's mother, leroij atama zedkaia, the paramount chief of majuro atoll, died on november 19, 2010, at the age of 79",place of death Majuro,0
president zedkaia assumed the chiefly titles for all of the lands on majuro that had been previously governed by leroij atama following her death,place of death Majuro,0
"john's illness grew worse and by the time he reached newark castle, nottinghamshire, he was unable to travel any farther; he died on the night of 18/19 october.warren, pp",place of death Newark-on-Trent,0
"severely injured at one of his battles with arnulf, conrad died on 23 december 918 at his residence in weilburg castle",place of death Weilburg,0
"albert died at vienna in 1358 and was buried in a monastery of his own foundation, gaming charterhouse in present-day lower austria",place of death Vienna,0
"he became friends with aristotle, and when plato died 348/7 bc theophrastus may have joined aristotle in his self-imposed exile from athens",place of death Athens,0
"he died suddenly during a ball at the academy, and was interred in tikhvin cemetery at the alexander nevsky monastery in saint petersburg",place of death Saint Petersburg,0
"he undertook eight days of spiritual exercises prescribed by the oratorian rule, but before the seventh day he died at kandy on 16 january 1711, aged 59",place of death Kandy,0
became duchess of lucca in her own right in 1817 and died in rome in 1824 of cancer,place of death Rome,0
"soon after escobar's death and the subsequent fragmentation of the medellín cartel, the cocaine market became dominated by the rival cali cartel until the mid-1990s when its leaders were either killed or captured by the colombian government",place of death Medellín,0
"on november 11, 2016, zhao was convicted on charges of intentional homicide, taking bribes, abuse of power, and illegal possession of firearms, and sentenced by the taiyuan intermediate people's court to death",place of death Taiyuan,0
"maevsky died on july 23, 1992 in saint petersburg on the seventy-six year of life",place of death Saint Petersburg,0
"160px|thumb|right|8, simeonstrasse, trier heinrich marx's home from 1819 to his death in 1838",place of death Trier,0
the death of federal labor leader frank tudor left a vacancy in the very safe urban seat of yarra in melbourne,place of death Melbourne,0
"scullin died in his sleep on 28 january 1953 in hawthorn, melbourne from complications arising from pulmonary edema",place of death Melbourne,0
135 she died on 21 february 1876 in saint petersburg at age 56,place of death Saint Petersburg,0
"tanning died on 31 january 2012, at her manhattan home at age 101",place of death Manhattan,0
"on january 23, 1976, following complications of a stroke, robeson died in philadelphia at the age of 77.; cf",place of death Philadelphia,0
"he died at montauban on 11 january 1443, of an unknown illness",place of death Montauban,0
"by this time he was quite ill and died the following year in rio de janeiro, at the age of 72, after contracting pneumonia from complications arising from intestinal cancer",place of death Rio de Janeiro,0
he died in 1967 and was buried in the cimetière saint-vincent in the montmartre quarter of paris,place of death Paris,0
"22 october 2016 in 1143 he is still described as archdeacon of rochester and in or about that year he probably went to rome on the invitation of innocent ii, who died in september of that year, but pullen found favour with the new pope, celestine ii, who created him a cardinal ciaconius",place of death Rome,0
"erasmus died suddenly in basel in 1536 while preparing to return to brabant and was buried in basel minster, the former cathedral of the city.""he tried to remain in the fold of the old [roman] church, after having damaged it seriously, and renounced the [protestant] reformation, and to a certain extent even humanism, after having furthered both with all his strength""",place of death Basel,0
"however, during preparations for the move in 1536, he suddenly died from an attack of dysentery during a visit to basel",place of death Basel,0
"he died in mannheim in february 1989, at the age of 38",place of death Mannheim,0
the medical report from mannheim hospital named cancer of the lymph nodes as the cause of death,place of death Mannheim,0
"he died in frankfurt on the night of june 24/25, 1882",place of death Frankfurt am Main,0
"he died there, and his obituary from 1650 maintains that scheiner had to stay in vienna because of the war, that he had had to flee from neisse with all his astronomical instruments, that he usually got up early, to write or read, take care of the garden and plant trees with his own hands",place of death Nysa,0
"the author of this obituary mentions scheiner's modesty and chastity while pointing out that he was envied by many and ""struggled with envy himself."" christoph scheiner died on 18 june 1650 in neisse now nysa, poland.""scheiner, christoph at the galileo project"", richard s",place of death Nysa,0
"the death in 1737 of his elder brother, the hereditary prince william gustav, made leopold the new heir of dessau",place of death Dessau,0
"on the eve of the 1959 hundredth anniversary of the death of humboldt, the government of west germany planned significant celebrations in conjunction with nations that humboldt visited.adolf meyer abich, ""the hundredth anniversary of the death of alexander von humboldt"", the hispanic american historical review, vol",place of death Berlin,0
"church had hoped to ship the painting to berlin to show the painting to humboldt, but humboldt died a few days after church's letter was written., caption, [plate 11].frank baron, ""from alexander von humboldt to frederic edwin church voyages of scientific exploration and artistic creativity""",place of death Berlin,0
"cardinal marchisano died in rome on 27 july 2014 at the age of 85.death of cardinal marchisano, former archpriest of st peter's basilica at the 28 june 2018 consistory, pope francis assigned the diaconate church of santa lucia del gonfalone which marchisano previously lead to aquilino bocos merino",place of death Rome,0
edward died at the age of 15 at greenwich palace at 8 pm on 6 july 1553,place of death Greenwich,0
"kompfner died on december 3, 1977, in stanford, california",place of death Stanford,0
"fearing that he would die abroad, he began his journey back to dublin in 1931, but died on 6 january 1931 in chur where he was buried",place of death Chur,0
he also remained as director of the göttingen university observatory until his death in 1961,place of death Göttingen,0
"although eugene's forces inflicted double the number of casualties on the french the battle settled little except to deter vendôme trying an all-out assault on imperial forces that year, enabling eugene to hold on south of the alps.lynn the wars of louis xiv, 1667–1714, 276 with his army rotting away, and personally grieving for his long standing friend prince commercy who had died at luzzara, eugene returned to vienna in january 1703.spielman leopold i of austria, p",place of death Vienna,0
"with the death in december of his friend and close political ally, count wratislaw, eugene became undisputed 'first minister' in vienna",place of death Vienna,0
"paul refused to give him an audience, and, worn out and ill, the old veteran died a few days afterwards on 18 may 1800, at saint petersburg",place of death Saint Petersburg,0
the suvorov museum opened in saint petersburg in 1900 to commemorate the centenary of the general's death,place of death Saint Petersburg,0
"the code of jutland jyske lov was approved at the meeting of the nobility at vordingborg castle in 1241, just prior to valdemar's death there",place of death Vordingborg,0
alexander died in a fall from his horse while riding in the dark to visit the queen at kinghorn in fife on 18 march 1286 because it was her birthday the next day,place of death Fife,0
"thumb|illustration from antonio pigafetta's journal showing cebu, mactan, and bohol; with a label indicating that the ""capitaine general"" died on mactan c. 1525",place of death Mactan,0
"according to local legend, lapulapu never died but was turned into stone, and has since then been guarding the seas of mactan",place of death Mactan,0
pope stephen viii ; died october 942 was the bishop of rome and nominal ruler of the papal states from 14 july 939 to his death,place of death Rome,0
"on 11 december 2012, vishnevskaya died at the age of 86 in moscow",place of death Moscow,0
mary renault died in cape town on 13 december 1983,place of death Cape Town,0
"however, after the death of her father, famine overtook basra",place of death Basra,0
"rābiʻa died in her 80s in basra in 185 ah/801 ce, where her tomb was shown outside the city",place of death Basra,0
the city of toronto named a park for her lucy maud montgomery park and in 1983 placed a historical marker there near the house where she lived from 1935 until her death in 1942.l.m,place of death Toronto,0
"alexandre succeeded him on his death in 1659, dying in office in 1701, by which time he was a count and marquis, holding several key offices controlling both the palaces and towns of versailles and marly, the swiss guard who guarded the king and his palaces, and the household of the dauphin",place of death Versailles,0
"the governorships of versailles and marly had been given to him in 1665 after the death of blouin, then the senior head-valet, and passed to blouin's son in turn when bontemps died.ss memoirs i 146 and da vinha he was also a member of the conseil du roi the royal council and held a senior rank in the chivalric order of saint lazarus",place of death Versailles,0
"abd al-karim's father, qasim muhammed bakr al-fadhli al-zubaidi was a farmer from southern baghdad and an iraqi sunni muslim who died during world war 1, shortly after his son's birth",place of death Baghdad,0
"rains died from an abdominal hemorrhage in laconia on 30may 1967, aged 77",place of death Laconia,0
john died seven days later in 22 july 1540 in szászsebes sebeş,place of death Sebeș,0
"in 1865 hooker died as the result of complications due to a throat infection, and was buried at st anne's church, kew",place of death Kew,0
proudhon died in passy on 19 january 1865 and was buried in paris at the cemetery of montparnasse.property is theft!,place of death Paris,0
proudhon died in passy on 19 january 1865 and was buried in paris at the cemetery of montparnasse.property is theft!,place of death Passy,0
"in june 1879, druce moved to oxford and set up his own chemist's shop, druce and co., at 118 high street, which continued until his death",place of death Oxford,0
"in 1733 kupecký, fearing religious persecution, fled from vienna to nuremberg with his family and worked there until his death in 1740",place of death Nuremberg,0
"he died in guangzhou that same year, at the age of only 46",place of death Guangzhou,0
"he was tried a second time before the parlement of paris and sentenced to death again on 18 july 1474, and his duchy was confiscated",place of death Paris,0
immerwahr's ashes were moved from dahlem to basel and buried together with haber's after his death in 1934,place of death Dahlem,0
"nakamura remained conscious after the attack and received treatment at a local hospital in jalalabad, but bled to death at jalalabad airport as he was being prepared to be airlifted to a hospital at bagram airfield, a u.s",place of death Jalalabad,0
"his funeral was well attended by ""highly respected people"", including the president of azerbaijan.brewer, jared and shakeel, azwar september 17, 2017 ""uc berkeley professor, creator of ‘fuzzy logic’ lotfi zadeh dies at 96"" the daily californian a month previous to his death, the university of tehran had released an erroneous report that zadeh had died, but withdrew it several days later.staff august 12, 2017 ""tehran university withdraws report on death of researcher"" press-tv",place of death Berkeley,0
"at the time of heinz's death in pittsburgh at the age of 74, the h",place of death Pittsburgh,0
"following a short visit to his home in pensacola, geiger entered bethesda naval hospital where he died of complications from lung cancer on january 23, 1947.wellons, 2007, p",place of death Bethesda,0
watkins died on 12 september 2012 at the king edward vii hospital in london,place of death London,0
"on 14 august 2012, kapitsa died at the age of 84 in moscow",place of death Moscow,0
"save for occasional pilgrimages, including one to jerusalem in 1373, she remained in rome until her death on 23 july 1373, urging ecclesiastical reform",place of death Rome,0
"kristal died at his home in haifa on august 11, 2017, just five weeks before his 114th birthday",place of death Haifa,0
"rykiel died at her home in paris during the morning of 25 august 2016, aged 86",place of death Paris,0
liu bei stayed in baidicheng until his death in the summer of 223,place of death Baidicheng,0
"he died at the age of 57 in 1810 while in philadelphia on business and was buried there at christ church burial ground.the founding fathers delaware, national archives, accessed 2010-11-21 a cenotaph was placed in his honor at the christ episcopal church by the delaware state society, nsdar, in 1987",place of death Philadelphia,0
"according to a popular legend, bahram died in 438 while hunting in media",place of death Media,0
"he died 1882 in sundridge house, bournemouth and is buried in bournemouth, dorset, england",place of death Bournemouth,0
msatsugu died in osaka in 1647; his grave is at the temple of zōjō-ji at shiba in tokyo,place of death Ōsaka,0
"he died in 1885, and was buried in the borough cemetery in belfast",place of death Belfast,0
"joscelin of courtenay or joscelin i died 1131, prince of galilee and lord of turbessel 1115–1131 and count of edessa 1119–1131, ruled over the county of edessa during its zenith, from 1118 to 1131",place of death Şanlıurfa,0
dinkelspiel died from cancer on 9 january 2017 in stockholm at the age of 77,place of death Stockholm,0
"he died on october 26, 1923, and was buried in vale cemetery in schenectady",place of death Schenectady,0
"the marriage was short lived, though, ending with koniecpolski's death in brody on 11 march 1646",place of death Brody,0
"wyatt died in 1996; he is interred in section 33, lot 13 of cave hill cemetery in louisville",place of death Louisville,0
"prince arisugawa died on july 3, 1913 at his kobe residence",place of death Kōbe,0
"he died in 1640, at the age of seventy-two, or perhaps of eighty, at rome",place of death Rome,0
"wan li died on 15 july 2015 in beijing of an unspecified illness.wan li in his official obituary, wan li was extolled as ""an excellent party member, a time-tested fighter for the communist cause, and an outstanding proletarian revolutionary, statesman and leader of the party and the state."" it also said that wan was ""loyal to the party, loyal to the people, and loyal to the socialist cause for his entire life [...]"" and that ""he observed party discipline and preserved party unity""",place of death Beijing,0
"arfa died at a hospital in lahore on 14 january 2012, aged 16",place of death Lahore,0
video arfa abdul karim randhawa died in lahore hospital,place of death Lahore,0
he died in rome on 17 october 1978 at the age of 91,place of death Rome,0
"he ultimately returned to india and revived the pune ashram, where he died in 1990",place of death Pune,0
dimitrov died on 2 july 1949 in the barvikha sanatorium near moscow,place of death Barvikha,0
"one popular story of his end was that sardanapalus had burnt himself, his concubines and servants alive, along with his entire palace at the fall of nineveh in 612 bc almost twenty years after the actual ashurbanipal died",place of death Nineveh,0
"bobby moore's funeral was held on 2 march 1993 at putney vale crematorium and his ashes were buried in a plot at city of london cemetery and crematorium with his father, robert edward moore who died in 1978 and his mother, doris joyce moore, who had died only the previous year",place of death London,0
"darwin died suddenly on 18 april 1802, weeks after having moved to breadsall priory, just north of derby",place of death Breadsall,0
"she died in 1965 at the age of 75, at the clinic in warsaw",place of death Warsaw,0
"in the nankai district of tianjin in present-day china, a ""nie shicheng martyrs monument"" is located in the area, to general nie shichen who died in battle in the boxer rebellion at the battle of tientsin.nie shicheng martyrs monument",place of death Tianjin,0
"halévy died in retirement at nice in 1862, aged 62, leaving his last opera noé unfinished",place of death Nice,0
"however, king magnus died before this could be arranged, and eirik became sole king and was crowned as such in bergen in the summer of 1280",place of death Bergen,0
"he died at the age of 25 in 1291, and was buried in the franciscan convent in barcelona; since 1852 his remains have been buried in barcelona cathedral",place of death Barcelona,0
"philip iii died in madrid on 31 march 1621, and was succeeded by his son, philip iv, who rapidly completed the process of removing the last elements of the sandoval family regime from court",place of death Madrid,0
"marconi died in rome on 20 july 1937 at age 63, following the ninth, fatal, heart attack, and italy held a state funeral for him",place of death Rome,0
whitehead died from an asymptomatic heart attack during a visit to princeton university in may 1960,place of death Princeton,0
"slater died on april 21, 1835, in webster, massachusetts, a town which he had founded in 1832 and named for his friend senator daniel webster",place of death Webster,0
he died peacefully in manhattan on 16 may 2019 at the age of 102,place of death Manhattan,0
"he died on may 11, 1973 in leningrad and was buried at literatorskie jetty volkovo cemetery",place of death Saint Petersburg,0
"ferdinand died from cancer in sinaia in 1927, and was succeeded by his grandson crown prince michael under a regency michael's father having renounced his rights to the throne in december 1925",place of death Sinaia,0
"one of his teachers in zürich acted as a foster father to him after the death of his father at the battle of kappel 1531, another provided him with three years of board and lodging, while yet another arranged his further education at the upper school in strasbourg, the strasbourg academy",place of death Zürich,0
"the society's annual publication, the neujahrsblatt der naturforschenden gesellschaft in zürich was devoted to a bioography of gessner in 1966, to celebrate the 400th anniversary of his death",place of death Zürich,0
she died in amsterdam on 13 january 1717 and was buried four days later at leidse kerkhof,place of death Amsterdam,0
he was born in hannover on 17 april 1814 and died in göttingen on 9 may 1879,place of death Göttingen,0
"he died at nový dvůr neuhof, or ""new court"" where château červená lhota stood, and was buried in the town of deštná",place of death Deštná,0
"following the death of enrico manfredini, biffi was named archbishop of bologna on 19 april 1984 and installed on the following 1 june",place of death Bologna,0
"plunkett died of cancer on may 12, 1994 at his texas home at the age of 83",place of death Corpus Christi,0
"he soon moved to delhi, along with his younger brother, mirza yousuf, who had developed schizophrenia at a young age and later died in delhi during the chaos of 1857",place of death Delhi,0
"ali-tegin died in the same year; his sons continued to preserve their father's authority in transoxiana for a few years, until their relative böritigin of the alid branch seized their territories",place of death Transoxiana,0
"ecgberht 771/775 – 839, also spelled egbert, ecgbert, or ecgbriht, was king of wessex from 802 until his death in 839",place of death Kingdom of Wessex,0
"when ecgberht died in 839, æthelwulf succeeded him; the southeastern kingdoms were finally absorbed into the kingdom of wessex after the death of æthelwulf's son æthelbald in 860",place of death Kingdom of Wessex,0
"charters issued in kent described ecgberht and æthelwulf as ""kings of the west saxons and also of the people of kent."" when æthelwulf died in 858 his will, in which wessex is left to one son and the southeastern kingdom to another, makes it clear that it was not until after 858 that the kingdoms were fully integrated.abels, alfred the great, p",place of death Kingdom of Wessex,0
"on the evening of 24 november 1991, about 24 hours after issuing the statement, mercury died at the age of 45 at his home in kensington",place of death Kensington,0
aron died of a heart attack in paris on 17 october 1983,place of death Paris,0
extant handwritten copies of this work—some 80 chapters—had been in circulation in beijing shortly after cao's death and scribal copies soon became prized collectors' items,place of death Beijing,0
"legendre died in paris on 9 january 1833, after a long and painful illness, and legendre's widow carefully preserved his belongings to memorialize him",place of death Paris,0
vittorio emanuele died in brussels four months after the proclamation of the italian republic.online gotha he was the last surviving son of amadeo i,place of death Brussels-Capital Region,0
"following the death of his father, the family moved to gothenburg where he went to school, and after graduation at the local ""realgymnasium"" in 1921, he studied at the uppsala university, specializing in chemistry",place of death Uppsala,0
he died of a heart attack 29 october 1971 in uppsala,place of death Uppsala,0
coleman died in 1997 in honolulu after a two-year struggle with liver cancer,place of death Honolulu,0
dürrenmatt died from heart failure on 14 december 1990 in neuchâtel,place of death Neuchâtel,0
"æthelflæd died at tamworth on 12june 918 and her body was carried to gloucester, where she was buried with her husband in their foundation, st oswald's minster",place of death Tamworth,0
"thumb|the new aethelflaed statue outside tamworth railway station, erected to commemorate 1,100 years since her death in tamworth",place of death Tamworth,0
"the 1,100th anniversary of the death of aethelflaed was marked throughout 2018 in tamworth with a number of major events, including the unveiling of a new six-metre statue, the creation of the town's biggest ever piece of community art, a major commemorative church service, talks, a special guided walk, commemorative ale and an academic conference weekend drawing academics and delegates from all over the world",place of death Tamworth,0
"she was born in milkowszczyzna now in belarus to a noble pawłowski family, and died in grodno now in belarus nearby",place of death Grodno,0
"from 1964, he began to hold numerous consultant and professorship posts including professor at the school of medicine in paris in 1964 and the following year, following the death of cordier in 1965, he was appointed professor of anatomy and held this post for almost 30 years",place of death Paris,0
he died during 1984 and was buried at vestre gravlund in oslo,place of death Oslo,0
"multiple indiana newspapers reported his death date as march 18, 1845",place of death Fort Wayne,0
"in 1886 the provisions of the law against pretenders to the throne deprived him of his rank as vice-admiral, but he continued to live in france, and died in paris in june 1900",place of death Paris,0
her early death in serowe in 1986 aged 48 from hepatitis came just at the point where she was starting to achieve recognition as a writer and was no longer so desperately poor,place of death Serowe,0
he died in 2014 at the age of 97 and was laid to rest at the federal military memorial cemetery in moscow oblast,place of death Moscow,0
"melvin eugene carnahan february 11, 1934 – october 16, 2000 was an american lawyer and politician who served as the 51st governor of missouri from 1993 until his death in a plane crash in 2000",place of death Jefferson County,0
