sentence,wikidata,label
"viktorija golubic / viktorija golubić, ; born 16 october 1992, in zürich is a swiss tennis player",place of birth Zürich,0
edem komlan franck atsou born 1 august 1978 in lomé is a togolese former football player who last played for esteghlal ahvaz in the iran pro league,place of birth Lomé,0
"kim yeon-koung , ; born 26 february 1988 in ansan is a south korean female professional volleyball player and a member of the fivb athletes' commission",place of birth Ansan,0
"philip david charles collins was born on 30 january 1951 in chiswick, middlesex, now part of the london borough of hounslow",place of birth London,0
"matthew tyler oakley was born on march 22, 1989, in jackson, michigan",place of birth Jackson,0
"ma yuqin born 11 september 1972 in xingtai is a chinese sprinter who specialized in the 400 metres.ma yuqin, iaaf.com, accessed january 2011",place of birth Xingtai,0
"richard graf von belcredi was born on 12 february 1823, in jimramov ingrowitz, in the margraviate of moravia, the youngest son of count eduard von belcredi 1786–1838 and his wife countess maria von fünfkirchen 1790–1860",place of birth Jimramov,0
"samuel george ehlinger born september 30, 1998 is an american football quarterback for the texas longhorns",place of birth Austin,0
"he was born in the city of isfahan in iran, and it was here where he learned art, painting, and sculpting",place of birth Isfahan,0
tsui was born in 1914 in burma present day myanmar,place of birth Myanmar,0
"khmelnytsky was probably born in the village of subotiv, near chyhyryn in the crown of the kingdom of poland at the estate of his father mykhailo khmelnytsky.while subotiv or chyhyryn are most commonly identified as alternative places for his birth, historian stanisław barącz believes that he was born in zhovkva żółkiew",place of birth Subotiv,0
"caroline bouvier kennedy was born on november 27, 1957, at newyork–presbyterian hospital in manhattan to john fitzgerald kennedy united states senator from massachusetts and jacqueline lee bouvier kennedy",place of birth Manhattan,0
"austin george carr born march 10, 1948 is an american former professional basketball player who played for the cleveland cavaliers, dallas mavericks, and washington bullets of the national basketball association nba","place of birth Washington, D.C.",0
florian kringe born 18 august 1982 in siegen is a retired german footballer who last played for 2,place of birth Siegen,0
fitzpatrick was born in sheffield and attended tapton school where he sat a-levels in 2013,place of birth Sheffield,0
"born in tokyo on september 11, 1929, ekuan spent his youth in hawaii",place of birth Tokyo,0
alexey konstantinovich tolstoy was born in saint petersburg to the famed family of tolstoy,place of birth Saint Petersburg,0
"madison hubbell was born on february 24, 1991 in lansing, michigan",place of birth Lansing,0
"mildred ella didrikson was born on june 26, 1911, the sixth of seven children, in the coastal city of port arthur, texas",place of birth Port Arthur,0
"murphy was born in miami and raised in key largo, the son of tom murphy jr., a construction company ceo, and his second wife, kathleen",place of birth Miami,0
george philip north born 13 april 1992 is a welsh professional rugby union player who plays for the ospreys in the pro14 and the wales national team,place of birth Wales,0
michalsky was born on 23 february 1967 in göttingen and grew up in rümpel near bad oldesloe where he graduated from the theodor mommsen secondary school in 1987,place of birth Göttingen,0
maretha dea giovani born 27 march 1994 in sleman is an indonesian badminton player,place of birth Sleman,0
malik-shah was born on 16 august 1055 and spent his youth in isfahan,place of birth Isfahan,0
"odoric was born at villanova, a hamlet now belonging to the town of pordenone in friuli, in or about 1286",place of birth Pordenone,0
bhim singh born 13 april 1945 in dhanana is an indian former high jumper who competed in the 1968 summer olympics,place of birth Dhanana,0
"zhu was born in tianjin and brought up in shanghai, china",place of birth Tianjin,0
lam was born in portuguese macau but moved to hong kong as a teenager,place of birth Macau,0
"born in beijing before the establishment of the people's republic of china, bei dao served as a member of the red guards in his youth",place of birth Beijing,0
gurirab was born on 23 january 1938 in usakos in the erongo region,place of birth Usakos,0
raffaele maiello born 10 july 1991 in acerra is an italian professional football player currently playing for serie a club frosinone,place of birth Acerra,0
fabio ongaro born 23 september 1977 in venice is an italian rugby union footballer,place of birth Venice,0
"mikael ""micke"" nilsson ; born 24 june 1978 in ovesholm is a retired swedish footballer who played as a midfielder and defender",place of birth Ovesholm,0
"the son of the historian sergey mikhaylovich solovyov 1820–1879, and the brother of historical novelist vsevolod solovyov 1849-1903, he was born in moscow",place of birth Moscow,0
"he was born in chūō, tokyo, and graduated from the tokyo music school",place of birth Tokyo,0
"udo lindenberg born 17 may 1946 in gronau is a german singer, drummer, rock musician and composer",place of birth Gronau,0
"an only child, powell was born in pittsburgh to nettie manila née brady and horatio warren powell, on july 29, 1892",place of birth Pittsburgh,0
"liao was born in yunlin county part of tainan prefecture under japanese rule, taiwan on 29 october 1929",place of birth Yunlin County,0
"nicolas steno was born in copenhagen on new year's day 1638 julian calendar, the son of a lutheran goldsmith who worked regularly for king christian iv of denmark",place of birth Copenhagen,0
"the second of three brothers, cooper was born in singapore to australian parents but moved with his family to rockhampton, queensland at the age of five",place of birth Singapore,0
"while born in bath to english parents, it was believed that barnes could qualify to represent austria courtesy of his paternal grandmother, who was from klagenfurt if he were able to acquire austrian citizenship",place of birth Bath,0
jorginho was born in imbituba in the brazilian state of santa catarina but moved to italy at the age of 15,place of birth Imbituba,0
"sarah caroline olivia colman was born in norwich on 30 january 1974, the daughter of nurse mary née leakey and chartered surveyor keith colman",place of birth Norwich,0
"winwood was born on 12 may 1948 in handsworth, birmingham",place of birth Birmingham,0
igor dodon was born on 18 february 1975 in sadova village in the călărași district of the moldavian soviet socialist republic to nikolai died 2012 and galina dodon,place of birth Sadova,0
"duckworth was born in harvey, illinois and grew up in chicago, where he played basketball at thornridge high school",place of birth Harvey,0
"hans-georg georg ""katsche"" schwarzenbeck born 3 april 1948 in munich is a retired german football player who played as a defender",place of birth Munich,0
"carlos was born at valladolid on 8 july 1545, the son of the double first cousins philip of spain and maría manuela of portugal",place of birth Valladolid,0
"born in lima in 1921, he is the son of army colonel remigio morales bermúdez and grandson of ex-president remigio morales bermúdez",place of birth Lima,0
"alex hideo shibutani was born on april 25, 1991, in boston",place of birth Boston,0
"born in liverpool, potter is a central midfielder who is a product of the liverpool academy",place of birth Liverpool,0
"born in portsmouth, hampshire, oxlade-chamberlain is the son of former stoke city, portsmouth and england international player mark chamberlain",place of birth Portsmouth,0
"luciano castelli born 28 september 1951 in lucerne is a swiss painter, graphic artist, photographer, sculptor and musician",place of birth Lucerne,0
"alvin warren ceccoli ; born 5 august 1974 is an australian footballer who played for three a-league clubs sydney fc, central coast mariners and adelaide united and was capped internationally for australia",place of birth Sydney,0
alexander john gervase chalk born 8 august 1976 is a british conservative party politician and former lawyer who was elected as the member of parliament mp for cheltenham in 2015,place of birth Cheltenham,0
"zhao was born in liaoning province, and graduated from luxun academy of fine arts in 1992",place of birth Liaoning,0
his third daughter karen was born in glasgow in 1955 and is now a pracitising psychotherapist,place of birth Glasgow,0
"tiberius was born in rome on 16 november 42 bc to tiberius claudius nero and livia.suetonius, the lives of twelve caesars, life of tiberius 5 in 39 bc his mother divorced his biological father and, though again pregnant by tiberius nero, married gaius julius caesar octavianus",place of birth Rome,0
vane was likely born in the kingdom of england around 1680,place of birth England,0
"maḥmūd al-ḥusaynī, for instance, who mentions zamān khān’s rule in herat and aḥmad’s upbringing in khurasan, says nothing of his birth in multan""",place of birth Herat,0
"gwon han-na born 22 november 1989, seoul is a south korean handball player for seoul city and the south korean national team",place of birth Seoul,0
"born in the netherthorpe district of sheffield, yorkshire, wilkinson began his playing career with local team sheffield united, before joining cross-city rivals sheffield wednesday, signing for them on 25 june 1962",place of birth Sheffield,0
radičová was born in bratislava on 7 december 1956,place of birth Bratislava,0
"mc hotdog ; born 10 april 1978, taipei is a taiwanese rap artist known for his use of explicit lyrics in his songs and for his two famous hits - ""我的生活"" my life and ""韓流來襲"" the korean invasion",place of birth Taipei,0
born in tianjin she began training in judo when she was 13,place of birth Tianjin,0
"born in paris, france, allais attended the lycée lakanal, graduated from the école polytechnique in paris and studied at the école nationale supérieure des mines de paris",place of birth Paris,0
"andrei volokitin , andriy volokitin; born 18 june 1986 in lviv is a ukrainian chess grandmaster",place of birth Lviv,0
"mirza ghalib was born in kala mahal, agra into a family of mughals who moved to samarkand in modern-day uzbekistan after the downfall of the seljuk kings",place of birth Agra,0
"bloch was born in neisse nysa, in the german empire's prussian province of silesia",place of birth Nysa,0
"petra martić was born in split, croatia to nenad father and sandra mother",place of birth Split,0
chen je-cheng ; born 23 september 1975 in taiwan is a taiwanese baseball player who also managed for brother elephants of the chinese professional baseball league,place of birth Taiwan,0
"tom harris was born in ayrshire and raised in beith, scotland",place of birth Ayrshire,0
"robert beamon was born in south jamaica, queens, new york and grew up in the new york housing authority's jamaica houses",place of birth Jamaica,0
lafontaine was born in saarlouis into a family of craftsmen,place of birth Saarlouis,0
"cox was born on 3 march 1968 in the royal oldham hospital, later living in nearby chadderton from 1971",place of birth Oldham,0
muhammad ibn ahmad ibn muhammad ibn rushd was born on 14 april 1126 520 ah in córdoba,place of birth Córdoba,0
hines was born in jamaica and grew up in the east end of london,place of birth Kingston,0
"claxton, the registrar at the general office, somerset house, london, in the parish of all souls, county of middlesex gives his birth on 18 april 1882, at 13 upper marylebone street now new cavendish street, in the marylebone district of london",place of birth London,0
meimarakis was born in athens and is of cretan descent,place of birth Athens,0
"wilkes was born in dudley, worcestershire, england the only child of ellen helen, née malone 1885–1968 and vincent joseph wilkes 1887–1971, an accounts clerk at the estate of the earl of dudley",place of birth Dudley,0
"árpád göncz was born on 10 february 1922 in budapest into a petty bourgeois family of noble origin as the son of lajos göncz de gönc 1887–1974, who worked as a post officer, and ilona haimann b",place of birth Budapest,0
"shastri was born to sharada prasad srivastava and ramdulari devi in mughalsarai on 2 october 1904, sharing his birthday with mahatma gandhi",place of birth Mughalsarai,0
"born in kolding, mølby started his senior playing career at the biggest football club of his hometown of kolding kolding, where he became team captain at the age of 19, before joining afc ajax, where he won the dutch championship in 1983",place of birth Kolding,0
"cluytens was born in antwerp into a musical family his paternal grandfather, father and uncles were all professional musicians",place of birth Antwerp,0
"kygo was born on 11 september 1991 in singapore and raised up in tønsberg, the son of kjersti gjerde, an actor in norway, and lars gørvell-dahll, who was working abroad in the maritime industry",place of birth Singapore,0
"on august 3, 1991, mccrery married the former mary johnette hawkins born december 1966, a republican,{[cite web|url= magner|publisher=louisiana secretary of state|accessdate=january 31, 2016}] a former television newswoman and communications specialist from shreveport",place of birth Shreveport,0
"saleh was born in the village of hafir meshou, north of dongola",place of birth Dongola,0
mohamed azmin ali was born on 25 august 1964 in singapore then a state of malaysia to ali and che tom yahaya,place of birth Singapore,0
he was born in pittem near tielt in the county of flanders now part of belgium,place of birth Pittem,0
olaf maninger born 16 october 1964 in recklinghausen is a german cellist,place of birth Recklinghausen,0
"angelo corraro was born in venice of a noble family, about 1326 or 1327, and was appointed bishop of castello in 1380, succeeding bishop nicolò morosini.ott, michael",place of birth Venice,0
"hansen was born in fountain valley, california, and raised in el cajon, california",place of birth Fountain Valley,0
"born in győr, németh started his career at hometown club eto győr where he played from 2003 to 2005 as a youth player",place of birth Győr,0
"bergson was born in the rue lamartine in paris, not far from the palais garnier the old paris opera house in 1859",place of birth Paris,0
"victor de broglie was born in paris on 28 november 1785, the youngest child and only son of charles-louis-victor, prince de broglie, and grandson of victor-françois, 2nd duc de broglie",place of birth Paris,0
"weidel was born in gütersloh and grew up in versmold, where she graduated from a christliches jugenddorfwerk deutschlands cjd gymnasium in 1998",place of birth Gütersloh,0
"duke albrecht was born in vienna as the eldest child of duke philipp of württemberg and his wife archduchess maria theresa of austria, daughter of archduke albert, duke of teschen",place of birth Vienna,0
"she was born in calcutta on 24 july 1947, to a prominent muslim family of the indian subcontinent",place of birth Kolkata,0
anna tatangelo was born in sora to a family of producers of traditional bagel sorana,place of birth Sora,0
"marshall was born in singapore in 1908 to sephardi jewish parents saul nassim mashal and flora ezekiel kahn, who had migrated to singapore from baghdad, which was then a part of the ottoman empire, where they ran a business",place of birth Singapore,0
frans masereel was born in the belgian coastal town blankenberge on 31 july 1889,place of birth Blankenberge,0
"gyzis was born in the village of sklavochori, on the island of tinos which has a long artistic history",place of birth Tinos,0
"chen yuan , born in january 1945, was the chairman of the china development bank from march 1998 to april 2013",place of birth People's Republic of China,0
"rogers was born in savannah, georgia and grew up on a farm in dover, florida.1991 topps baseball card #332",place of birth Savannah,0
"ong schan tchow also known as yung chan tchow, ong chan chiew or ang chan chiew in the hokkien dialect alias yung len kwui also known as ong lien kuei 19 september 1900 – 20 december 1945 was born in the ethnically hokkien city in the eastern part of longyan prefecture, southern fujian province, china",place of birth Longyan,0
"tan jiaxin ; born december 3, 1996 in changsha is an elite chinese gymnast",place of birth Changsha,0
"born in edinburgh and educated at george watson's college and the university of edinburgh, he would spend three decades overseas and return to britain in the 1960s",place of birth Edinburgh,0
"walken was born ronald walken on march 31, 1943, in astoria, new york, the son of rosalie russell may 16, 1907 – march 26, 2010, a scottish immigrant from glasgow, and paul wälken october 5, 1903 – february 23, 2001, a german immigrant from gelsenkirchensalon.com ""both of his parents were immigrants – his father, paul, from germany; and his mother, rosalie, from glasgow, scotland."" who owned and operated walken's bakery in astoria",place of birth Astoria,0
"dewi was born on october 18, 1967 in bandung to tatang kosasih wirahadimaja, a schoolteacher, and andrina heryati, a traditional musician; she was the couple's only daughter, and fourth of five children",place of birth Bandung,0
"born in nishiwasa city now wakayama city, saito moved soon after and grew up in osaka",place of birth Wakayama,0
neizvestny was born 9 april 1925 in sverdlovsk now yekaterinburg,place of birth Yekaterinburg,0
vsevolod anatolyevich chaplin was born on 31 march 1968 to the family of an agnostic professor of radio engineering in moscow,place of birth Moscow,0
he was the son of the printer william bradford and was born in philadelphia,place of birth Philadelphia,0
"born to a very wealthy berlin family, meyerbeer began his musical career as a pianist but soon decided to devote himself to opera, spending several years in italy studying and composing",place of birth Berlin,0
"mak was born in leeds, west yorkshire, to chinese parents from guangdong province, and attended queen anne comprehensive school, york until the age of 13, before gaining an assisted place to attend st peter's school, york",place of birth York,0
nekrasov was born in kiev and graduated with a degree in architecture in 1936,place of birth Kiev,0
gregorio rosa chávez was born on 3 september 1942 in sociedad to farmers,place of birth Sociedad,0
"charles edward kingsford smith was born on 9 february 1897 at riverview terrace, hamilton in brisbane, queensland, australia, the son of william charles smith and his wife catherine mary née kingsford, daughter of richard ash kingsford, a member of the queensland legislative assembly and mayor in both brisbane and cairns municipal councils",place of birth Hamilton,0
"born in mission, texas, bentsen graduated from the university of texas school of law before serving in the air force during world war ii",place of birth Mission,0
"he was born on 28 september 1872 in pritzwalk brandenburg, the son of friedrich wilhelm and ida john",place of birth Pritzwalk,0
zakaria tamer was born in 1931 in the al-basha district of damascus,place of birth Damascus,0
he was born in wolverhampton and received his education at the university of cambridge and at the university of birmingham,place of birth Wolverhampton,0
"sugimoto was born in kobe on december 4, 1926.japan football association after graduating from kwansei gakuin university, he joined hankyu railways in 1948",place of birth Kōbe,0
"mullin was born on july 26, 1977 in tulsa, oklahoma",place of birth Tulsa,0
"born in moscow, kryukov attended moscow institute of oriental studies, where he received a b.a",place of birth Moscow,0
"the nagara khanda of the skanda purana in its section on the creation of mukhara tirtha mentions that valmiki was born a brahmin, with the name of lohajangha and was a devoted son to his parents",place of birth India,0
"wu nien-jen ; born ; 5 august 1952 in ruifang township, taipei county, taiwan is a scriptwriter, director, and author",place of birth Taipei,0
"born in vigo, galicia, gonzález never played in higher than the third division in his country, being a youth product at local celta de vigo",place of birth Vigo,0
"james dornan born 1 may 1982 is an actor, model, and musician from northern ireland",place of birth Ireland,0
"born in prague and originally a figure skater, čáslavská debuted internationally in 1958 at the world artistic gymnastics championships, winning a silver medal in the team event",place of birth Prague,0
prince richard was born on 26 august 1944 at 12 15 pm at st matthew's nursing home in northampton,place of birth Northampton,0
"florence leontine mary welch was born in camberwell, london on 28 august 1986 to parents nick russell welch, an advertising executive and evelyn welch née samuels, an american emigrant from new york city who was educated at harvard university and the warburg institute, university of london",place of birth London,0
omar belhouchet born 9 february 1954 in sétif is an algerian journalist who is renowned for his investigative reporting and supporting freedom of the press; his work and persistence have received international recognition,place of birth Sétif,0
gee was born in 1906 to gee quong on and wong see in kaiping,place of birth Kaiping,0
willstätter was born into a jewish family in karlsruhe,place of birth Karlsruhe,0
rikyū was born in sakai in present-day osaka prefecture,place of birth Sakai,0
"leonor was born to felipe and letizia, then prince and princess of asturias, on 31 october 2005 at 01 46, during the reign of her paternal grandfather, juan carlos i, in the ruber international hospital in madrid by means of a caesarean section necessitated by non-progression of labour",place of birth Madrid,0
li haowen chinese 李浩文; born 29 november 1993 in shanghai is a chinese football player who currently plays for chinese super league side shanghai sipg,place of birth Shanghai,0
"chang hao ; born november 7, 1976 in shanghai is a professional go player",place of birth Shanghai,0
"foster was born on march 2, 1836, in petersburg, indiana, and raised in evansville, indiana",place of birth Petersburg,0
", born andō kichirō 安藤吉次郎 or katsusaburō （勝三郎）, was a japanese painter and printmaker of the edo period, famous both for his western-style yōga paintings, in imitation of dutch oil painting styles, methods, and themes, which he painted as kōkan, and his ukiyo-e prints, which he created under the name harushige, but also producing forgeries of the works of suzuki harunobu",place of birth Edo,0
"born in moordrecht, depay impressed football scouts from sparta rotterdam at the age of eight where he dazzled on the fields of his boyhood club vv moordrecht showing his football skills",place of birth Moordrecht,0
thumb|la castellane in the northwestern edge of marseille where zidane was born in 1972,place of birth Marseille,0
duchess helena eugenie maria donatha mechthild in bavaria born 6 may 1972 in munich,place of birth Munich,0
"although delap was born in sutton coldfield to irish parents, his family moved to carlisle when he was just six months old",place of birth Sutton Coldfield,0
stéphane charbonnier was born in conflans-sainte-honorine on 21 august 1967 and raised in pontoise,place of birth Conflans-Sainte-Honorine,0
"guido virgilio alvarenga morales born 24 august 1970, in asunción is a retired football soccer player from paraguay, who was nicknamed ""el mago""",place of birth Asunción,0
"kwon hyuk was born and raised in hongeun-dong, seoul",place of birth Seoul,0
"born in seoul in 1969, yang woo-suk graduated from korea university with degrees in english literature and philosophy",place of birth Seoul,0
"he returned to syria where musa was born at a place called kafarmara or kafarmathra.al-baladhuri, p",place of birth Syria,0
"noel anthony clarke born 6 december 1975 is an english actor, screenwriter, director, and comic book writer from london",place of birth London,0
"fukuda was born on february 4, 1932 in tokyo to a family that was involved in manufacturing toys",place of birth Tokyo,0
"al-asaad was born in palmyra in 1932, and lived there most of his life",place of birth Tadmur,0
bellette was born in hobart on 25 march 1908 and grew up an only child in rural tasmania with her artist mother and postmaster father,place of birth Hobart,0
"roy stewart moore born february 11, 1947 is an american politician who served as the 27th and 31st chief justice of the supreme court of alabama and was each time removed from that office",place of birth Gadsden,0
hendler was born in southern california and is a 2001 graduate of the university of southern california school of cinema television,place of birth California,0
he was born mo yun-tuan in 1928 and raised in hengyang,place of birth Hengyang,0
funk was born into a merchant family in 1890 in danzkehmen present-day sosnowka in the russian kaliningrad oblast near trakehnen in east prussia,place of birth Yasnaya Polyana,0
"torquemada was born on october 14, 1420, either in valladolid, in the kingdom of castile, or in the nearby village of torquemada. he came from a family of conversos converts from judaism; his uncle, juan de torquemada, was a celebrated theologian and cardinal, whose grandmother was a conversa",place of birth Torquemada,0
"he was born in elmina, walker county, texas and played in seven nba all-star games",place of birth Walker County,0
"swinson was born in glasgow on 5 february 1980, the daughter of peter and annette swinson.""swinson, jo"", who's who online ed., oxford university press, december 2018",place of birth Glasgow,0
igor vori born 20 september 1980 is a croatian handball coach and former professional player who currently manages rk zagreb,place of birth Zagreb,0
"the future king was born to queen thiri maya dewi and king binnya u of martaban in donwun on 28 january 1368.pan hla 2005 356, footnote 1 his horoscopic name at birth was basum bansak , , and formal princely title was binnya nwe , , .pan hla 2005 61, 64 footnote 1, 366 binnya nwe was his formal princely title",place of birth Donwun,0
"doubell was born in melbourne, was educated at melbourne high school and graduated from the university of melbourne, where he had come under the tutelage of austrian-born coach franz stampfl.the sports factor – ralph doubell and franz stampfl",place of birth Melbourne,0
"rhodes was born in oldham, greater manchester, while his father, english footballer andy rhodes, was playing for oldham athletic",place of birth Oldham,0
"mehta was born into a parsi family in bombay now mumbai, india, during the british raj, the older son of mehli 1908–2002 and tehmina daruvala mehta",place of birth Mumbai,0
"trilisser was born meier abramovich trilisser on april 1, 1883 in astrakhan",place of birth Astrakhan,0
"ian lancaster fleming was born on 28 may 1908, at 27 green street in the wealthy london district of mayfair",place of birth Mayfair,0
zhang shan was born in the city of nanchong in the southwest china sichuan province,place of birth Nanchong,0
"jonathan peter wilkinson was born on 25 may 1979 at frimley park hospital in frimley, surrey and grew up in farnham",place of birth Frimley,0
"nevertheless, an egyptian birth registration exists, suggesting that he was born in egypt on 24 august 1929– his father had",place of birth Cairo,0
"tamaru's wife momoe, born in 1903, had emigrated to california in 1913",place of birth Isleton,0
"anita's mother was born in 1944 in tashkent, uzbek ssr, soviet union and successfully graduated from the moscow state university and became a chemistry doctor.цой, анита",place of birth Moscow,0
"garciaparra, who is of mexican-american descent, was born in whittier, california and attended st",place of birth Whittier,0
"born in berlin to bosnian parents, bešić started playing football at local clubs, before joining hamburger sv's youth academy in 2009",place of birth Berlin,0
"born in london to two accountants, he spent a gap year at the london academy of music and dramatic art, and was involved in the edinburgh fringe festival",place of birth London,0
"frank kratovil was born in lanham, maryland, spent his childhood in prince george's county, maryland",place of birth Lanham,0
"enrico letta was born in pisa, tuscany, to giorgio letta, an abruzzo-born professor of mathematics who teaches probability theory at the university of pisa member of the accademia dei lincei and of the accademia nazionale delle scienze, and anna banchi, born in sassari and raised in porto torres of tuscan origins",place of birth Pisa,0
li jinyu born 30 january 2001 in heilongjiang is a female chinese short track speed skater,place of birth Heilongjiang,0
"on this occasion, camelot was identified as present-day winchester, and his wife, elizabeth of york, was sent to saint swithun's priory today winchester cathedral priory in order to give birth there",place of birth Winchester,0
"sharansky was born in donetsk then called stalino, soviet union on 20 january 1948 to a jewish family",place of birth Donetsk,0
hayashi was born in nagasaki and spent the years from 1931-1945 with her family in shanghai,place of birth Nagasaki,0
"pichegru was born in a peasant family at arbois or, according to charles nodier, at les planches-près-arbois, near lons-le-saulnier, in the then franche-comté now in the jura department of france",place of birth Arbois,0
"born in asahikawa, hokkaido in 1907, inoue was raised in shizuoka prefecture",place of birth Hokkaidō,0
she was born the fifth of six children in 1914 to kaxabu parents in puli,place of birth Puli,0
sargissian was born in yerevan on 3 september 1983 and was taught to play chess by his grandfather when he was 6,place of birth Yerevan,0
"claudius was born on 1 august 10 bc at lugdunum modern lyon, france",place of birth Lugdunum,0
"li meng , born 2 january 1995 is a chinese basketball player for shenyang army golden lions and the chinese national team, where she participated at the 2014 fiba world championship.eurobasket.com profile",place of birth Shenyang,0
calmy-rey was born in sion in the canton of valais on 8 july 1945 to charles and adeline rey,place of birth Sion,0
"ishizuka was born in kyoto prefecture on august 26, 1974",place of birth Kyoto,0
fizeau was born in paris to louis and beatrice fizeau,place of birth Paris,0
csaba balogh born 10 march 1987 in budapest is in a hungarian chess grandmaster,place of birth Budapest,0
"joseph benjamin strong born september 9, 1962 in fairfield, california is an american former professional baseball pitcher",place of birth Fairfield,0
"he was born in 1943 in al shindagha, dubai to the al maktoum family of the al bu falasah tribe",place of birth Dubai,0
"boris had been born by 931, when he had visited constantinople together with his mother",place of birth Constantinople,0
"spall, the third of four sons, was born in battersea, london",place of birth London,0
"şehzade süleyman born 1586, manisa palace, manisa, died young, buried in hagia sophia mosque - with handan;",place of birth Manisa,0
"kate liu born may 23, 1994 in singapore is a singaporean american classical pianist",place of birth Singapore,0
keneally was born kristina marie kerscher in las vegas to an american father and an australian mother born in brisbane,place of birth Las Vegas,0
"clichy was born in the city of toulouse and began his football career playing for a host of amateur clubs in the haute-garonne département such as js cugnaux, as muret, and tournefeuille",place of birth Toulouse,0
danleigh borman born 27 january 1985 in cape town is a south african footballer who plays as a defender,place of birth Cape Town,0
"a member of the von kleist family, ewald was born in vietzow wicewo in farther pomerania",place of birth Wicewo,0
bastos was born in the brazilian city of pelotas and began his career playing for hometown club esporte clube pelotas,place of birth Pelotas,0
saulius mikoliūnas born 2 may 1984 is a lithuanian professional footballer who plays for žalgiris vilnius,place of birth Vilnius,0
"kuroda was born in yanagawa, fukuoka and graduated from the 21st class of the imperial japanese army academy in 1909 and the 29th class of the army staff college in in 1916",place of birth Yanagawa,0
"with ancestors from jiangxi province, xu xiake was born in what is today jiangyin in jiangsu province as xu hongzu , as the second son of xu yu'an 徐豫庵, 1545–1694 and wang ruren 王孺人, 1545–1625",place of birth Jiangyin,0
kosygin was born in the city of saint petersburg in 1904 to a russian working-class family,place of birth Saint Petersburg,0
"mann was born in oakville, ontario and raised in pickering and burlington",place of birth Oakville,0
maldini was born in milan to cesare maldini and maria luisa de mezzi,place of birth Milan,0
"shaggy was born on october 22, 1968, in kingston, jamaica",place of birth Kingston,0
"otorbaev was born on august 18, 1955 in frunze now bishkek to a family of scientists",place of birth Bishkek,0
"anthony of padua ; born fernando martins de bulhões; 15 august 1195 – 13 june 1231, also known as anthony of lisbon , was a portuguese catholic priest and friar of the franciscan order",place of birth Lisbon,0
"alexander dalgarno was born in london in 1928, and spent his childhood there",place of birth London,0
"born in peñaflor near santiago to an austrian-born father of german and slovak descent, lichnovsky joined club universidad de chile's at the age of 8",place of birth Santiago,0
"yamaguchi was born in takasaki on january 29, 1969",place of birth Takasaki,0
wilson was born in aghagallon near lurgan and started out playing association football with lisburn youth and gaelic football with st paul's lurgan gaa,place of birth Aghagallon,0
"marion cecilia davies born marion cecilia elizabeth brooklyn douras;the name is sometimes spelled ""marion cecilia dourvas"" in biographies",place of birth Brooklyn,0
"dalibor doder ; born 24 may 1979 in malmö is a swedish professional handballer, who currently plays for the german bundesliga club gwd minden",place of birth Malmö,0
"chen yibing ; born 19 december 1984 in tianjin is a chinese gymnast, a four-time world champion on still rings",place of birth Tianjin,0
winogradsky was born in kiev then in the russian empire,place of birth Kiev,0
"yuri vladimirovich matiyasevich, ; born march 2, 1947, in leningrad is a russian mathematician and computer scientist",place of birth Saint Petersburg,0
"king ramiro the monk, as he is known, married agnes of aquitaine in 1135; their only child, petronilla, was born the next year in huesca",place of birth Huesca,0
al-malaika was born in baghdad to a cultured family,place of birth Baghdad,0
wojciech szkudlarczyk born 8 january 1986 in poznań is a polish badminton players,place of birth Poznań,0
"tizard was born in gillingham, kent in 1885, the only son of thomas henry tizard 1839–1924, naval officer and hydrographer, and his wife, mary elizabeth churchward",place of birth Gillingham,0
valentin varennikov was born to a poor cossack family in krasnodar,place of birth Krasnodar,0
"he was born on december 5, 1944 outside hiroshima in japan",place of birth Hiroshima,0
"roland adrianus martinus bergkamp born 3 april 1991 in amstelveen is a dutch footballer, who plays as a forward for vv katwijk in the tweede divisie",place of birth Amstelveen,0
uday hussein was born around 1964 in tikrit to saddam hussein and sajida talfah while his father was in prison,place of birth Tikrit,0
michal sáček born 19 september 1996 is a professional czech football midfielder currently playing for sparta prague in the czech first league,place of birth Prague,0
"santi was born on 22 september 1931 in adria veneto, kingdom of italy, to giovanni and alfonsina santi",place of birth Adria,0
františek kupka was born in opočno eastern bohemia in austria-hungary in 1871,place of birth Opočno,0
"the name also refer to the place of his birth as well, ʿebrā, where the old road east of malatya towards kharput modern elazığ and amida mesopotamia modern diyarbakır crossed the euphrates.a few syriac sources give bar-hebraeus's full arabic name as",place of birth Malatya,0
"was born on october 31, 1931, in wharton county, texas, the son of daniel irvin rather sr., a ditch digger and pipe layer, and the former byrl veda page",place of birth Wharton,0
tony estanguet born 6 may 1978 in pau is a french slalom canoeist and a three-time olympic champion in c1,place of birth Pau,0
lee was born in manchuria in 1914 to two korean refugees,place of birth Manchuria,0
lomu was born in greenlane hospital in auckland on 12 may 1975,place of birth Auckland,0
"born in chicago, illinois, ambrose graduated from saint xavier university in chicago",place of birth Chicago,0
"kimberly rhode was born in whittier, california in 1979",place of birth Whittier,0
"hong-yee chiu is an american astrophysicist and successful publisher of ehgbooks micro-publishing company, born in shanghai in october 1932",place of birth Shanghai,0
"paul heyse was born on 15 march 1830 in heiliggeiststraße, berlin",place of birth Berlin,0
"musso was born in 1974 in antibes alpes-maritimes, france.vsd after finishing high school, he left for the united states at the age of 19",place of birth Antibes,0
